SKACDY_DAY,NEW_BU_NUM,NEW_LINE_NUM,BUY_OFF_NAME,LINE_DETAILS,NEW_LAYOUT_BCODE,CASE_SIZE,NEW_SUPPLIER_NUM,LINE_SALES_SUS,LINE_STOCK_SUS,LINE_WSTG_SUS,UW_OP_COUNT_SUS,UW_STOCKTAKE_SUS,AUTO_ADJ_NBAL_SUS,CNTS_NONROUTINE_CT,BR_REC_OOS_CT,SYS_GEN_OOS_CT,Unemployment,CPI,PROMO_OFFER,holiday,dayofweek,quarter,month,year,dayofyear,dayofmonth,weekofyear,Lag_Sales_1,Lag_Sales_7,Lag_Sales_14,rolling_avg_LINE_SALES_SUS_w_1,rolling_avg_LINE_SALES_SUS_w_7,rolling_avg_LINE_SALES_SUS_w_14
2022-06-16,304.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,3,2,6,2022,167,16,24,3.0,0.0,1.0,3.0,2.2857142857142856,1.6428571428571428
2022-06-16,1336.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,3,2,6,2022,167,16,24,5.0,0.0,0.0,5.0,3.0,1.7857142857142858
2022-06-16,1414.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,3.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,3,2,6,2022,167,16,24,3.0,0.0,0.0,3.0,3.2857142857142856,2.0
2022-06-16,1382.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,3.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,3,2,6,2022,167,16,24,4.0,1.0,1.0,4.0,3.857142857142857,2.2857142857142856
2022-06-16,1096.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,3,2,6,2022,167,16,24,5.0,5.0,4.0,5.0,4.142857142857143,2.642857142857143
2022-06-16,1382.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,4.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,3.5,121.8,0,0,3,2,6,2022,167,16,24,5.0,2.0,4.0,5.0,4.142857142857143,3.0
2022-06-16,1414.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,3,2,6,2022,167,16,24,2.0,2.0,0.0,2.0,3.857142857142857,3.0714285714285716
2022-06-16,1336.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,3,2,6,2022,167,16,24,0.0,0.0,5.0,0.0,3.4285714285714284,2.857142857142857
2022-06-16,304.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,3,2,6,2022,167,16,24,2.0,6.0,5.0,2.0,3.0,3.0
2022-06-16,1096.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,3,2,6,2022,167,16,24,0.0,0.0,0.0,0.0,2.5714285714285716,2.9285714285714284
2022-06-16,304.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,3,2,6,2022,167,16,24,0.0,2.0,1.0,0.0,2.0,2.9285714285714284
2022-06-16,1336.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,3,2,6,2022,167,16,24,0.0,6.0,0.0,0.0,1.2857142857142858,2.7142857142857144
2022-06-16,1382.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,3,2,6,2022,167,16,24,1.0,0.0,2.0,1.0,0.7142857142857143,2.4285714285714284
2022-06-16,1414.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,3,2,6,2022,167,16,24,3.0,1.0,1.0,3.0,0.8571428571428571,2.357142857142857
2022-06-16,1382.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,3,2,6,2022,167,16,24,0.0,0.0,2.0,0.0,0.8571428571428571,2.142857142857143
2022-06-16,1096.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,3,2,6,2022,167,16,24,0.0,0.0,0.0,0.0,0.5714285714285714,1.7857142857142858
2022-06-16,1382.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,3,2,6,2022,167,16,24,0.0,0.0,1.0,0.0,0.5714285714285714,1.5714285714285714
2022-06-16,1414.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,3,2,6,2022,167,16,24,1.0,0.0,1.0,1.0,0.7142857142857143,1.3571428571428572
2022-06-16,1336.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,3,2,6,2022,167,16,24,1.0,1.0,0.0,1.0,0.8571428571428571,1.0714285714285714
2022-06-16,304.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,3,2,6,2022,167,16,24,0.0,1.0,0.0,0.0,0.7142857142857143,0.7142857142857143
2022-06-16,304.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,3,2,6,2022,167,16,24,0.0,0.0,2.0,0.0,0.2857142857142857,0.5714285714285714
2022-06-16,1336.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,3,2,6,2022,167,16,24,0.0,1.0,6.0,0.0,0.2857142857142857,0.5714285714285714
2022-06-16,1414.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,3,2,6,2022,167,16,24,3.0,5.0,2.0,3.0,0.7142857142857143,0.6428571428571429
2022-06-17,1096.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,4,2,6,2022,168,17,24,2.0,1.0,0.0,2.0,1.0,0.7857142857142857
2022-06-17,1414.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,4,2,6,2022,168,17,24,4.0,3.0,2.0,4.0,1.4285714285714286,1.0714285714285714
2022-06-17,304.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,4,2,6,2022,168,17,24,4.0,4.0,2.0,4.0,1.8571428571428572,1.3571428571428572
2022-06-17,1336.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,4,2,6,2022,168,17,24,11.0,1.0,3.0,11.0,3.4285714285714284,2.0714285714285716
2022-06-17,1382.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,4,2,6,2022,168,17,24,6.0,0.0,0.0,6.0,4.285714285714286,2.2857142857142856
2022-06-17,1096.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,4,2,6,2022,168,17,24,5.0,4.0,3.0,5.0,5.0,2.642857142857143
2022-06-17,1414.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,4,2,6,2022,168,17,24,3.0,7.0,3.0,3.0,5.0,2.857142857142857
2022-06-17,304.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,121.8,0,0,4,2,6,2022,168,17,24,8.0,0.0,3.0,8.0,5.857142857142857,3.4285714285714284
2022-06-17,1336.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,4,2,6,2022,168,17,24,1.0,0.0,2.0,1.0,5.428571428571429,3.4285714285714284
2022-06-17,1382.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,4,2,6,2022,168,17,24,4.0,3.0,2.0,4.0,5.428571428571429,3.642857142857143
2022-06-17,1096.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,4,2,6,2022,168,17,24,1.0,0.0,1.0,1.0,4.0,3.7142857142857144
2022-06-17,1414.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,4.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,4,2,6,2022,168,17,24,3.0,0.0,0.0,3.0,3.5714285714285716,3.9285714285714284
2022-06-17,304.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,4,2,6,2022,168,17,24,2.0,1.0,0.0,2.0,3.142857142857143,4.071428571428571
2022-06-17,1336.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,4,2,6,2022,168,17,24,1.0,4.0,0.0,1.0,2.857142857142857,3.9285714285714284
2022-06-17,1382.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,4,2,6,2022,168,17,24,3.0,0.0,0.0,3.0,2.142857142857143,4.0
2022-06-17,1382.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,4,2,6,2022,168,17,24,6.0,13.0,3.0,6.0,2.857142857142857,4.142857142857143
2022-06-17,1336.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,4,2,6,2022,168,17,24,3.0,8.0,0.0,3.0,2.7142857142857144,4.071428571428571
2022-06-17,304.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,4,2,6,2022,168,17,24,0.0,2.0,1.0,0.0,2.5714285714285716,3.2857142857142856
2022-06-17,1414.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,4,2,6,2022,168,17,24,1.0,2.0,1.0,1.0,2.2857142857142856,2.9285714285714284
2022-06-17,1096.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,4,2,6,2022,168,17,24,0.0,0.0,0.0,0.0,2.0,2.5714285714285716
2022-06-17,304.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,4,2,6,2022,168,17,24,0.0,2.0,0.0,0.0,1.8571428571428572,2.357142857142857
2022-06-17,1414.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,4,2,6,2022,168,17,24,0.0,0.0,0.0,0.0,1.4285714285714286,1.7857142857142858
2022-06-17,1336.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,4,2,6,2022,168,17,24,0.0,0.0,3.0,0.0,0.5714285714285714,1.7142857142857142
2022-06-17,1382.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,4,2,6,2022,168,17,24,0.0,0.0,0.0,0.0,0.14285714285714285,1.4285714285714286
2022-06-18,1414.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,5,2,6,2022,169,18,24,2.0,1.0,0.0,2.0,0.42857142857142855,1.5
2022-06-18,304.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,5,2,6,2022,169,18,24,4.0,2.0,1.0,4.0,0.8571428571428571,1.5714285714285714
2022-06-18,1096.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,5,2,6,2022,169,18,24,1.0,2.0,2.0,1.0,1.0,1.5
2022-06-18,1382.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,121.8,1,0,5,2,6,2022,169,18,24,5.0,1.0,0.0,5.0,1.7142857142857142,1.7857142857142858
2022-06-18,1336.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,5,2,6,2022,169,18,24,6.0,3.0,1.0,6.0,2.5714285714285716,2.0
2022-06-18,1336.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,5,2,6,2022,169,18,24,2.0,1.0,13.0,2.0,2.857142857142857,1.7142857142857142
2022-06-18,1414.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,5,2,6,2022,169,18,24,4.0,6.0,2.0,4.0,3.4285714285714284,1.7857142857142858
2022-06-18,1382.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,5,2,6,2022,169,18,24,1.0,3.0,2.0,1.0,3.2857142857142856,1.8571428571428572
2022-06-18,304.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,5,2,6,2022,169,18,24,3.0,5.0,2.0,3.0,3.142857142857143,2.0
2022-06-18,1336.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,5,2,6,2022,169,18,24,3.0,0.0,0.0,3.0,3.4285714285714284,2.2142857142857144
2022-06-18,1414.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,8.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,5,2,6,2022,169,18,24,4.0,0.0,0.0,4.0,3.2857142857142856,2.5
2022-06-18,1382.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,4.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,5,2,6,2022,169,18,24,1.0,0.0,0.0,1.0,2.5714285714285716,2.5714285714285716
2022-06-18,1096.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,5,2,6,2022,169,18,24,7.0,0.0,0.0,7.0,3.2857142857142856,3.0714285714285716
2022-06-18,304.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,5,2,6,2022,169,18,24,2.0,0.0,0.0,2.0,3.0,3.2142857142857144
2022-06-18,1336.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,5,2,6,2022,169,18,24,0.0,0.0,0.0,0.0,2.857142857142857,3.0714285714285716
2022-06-18,1414.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,5,2,6,2022,169,18,24,2.0,4.0,3.0,2.0,2.7142857142857144,2.9285714285714284
2022-06-18,1382.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,5,2,6,2022,169,18,24,0.0,1.0,1.0,0.0,2.2857142857142856,2.857142857142857
2022-06-18,1096.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,8.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,1.0,3.5,121.8,0,0,5,2,6,2022,169,18,24,4.0,3.0,2.0,4.0,2.2857142857142856,2.7857142857142856
2022-06-18,304.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,121.8,0,0,5,2,6,2022,169,18,24,6.0,8.0,3.0,6.0,3.0,2.7857142857142856
2022-06-18,304.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,5,2,6,2022,169,18,24,2.0,2.0,1.0,2.0,2.2857142857142856,2.7857142857142856
2022-06-18,1414.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,5,2,6,2022,169,18,24,0.0,1.0,0.0,0.0,2.0,2.5
2022-06-18,1336.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,5,2,6,2022,169,18,24,0.0,0.0,0.0,0.0,2.0,2.4285714285714284
2022-06-18,1096.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,5,2,6,2022,169,18,24,0.0,0.0,0.0,0.0,1.7142857142857142,2.2142857142857144
2022-06-18,1382.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,5,2,6,2022,169,18,24,0.0,0.0,0.0,0.0,1.7142857142857142,2.0
2022-06-19,304.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,6,2,6,2022,170,19,24,0.0,7.0,0.0,0.0,1.1428571428571428,1.7142857142857142
2022-06-19,1336.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,6,2,6,2022,170,19,24,0.0,2.0,0.0,0.0,0.2857142857142857,1.6428571428571428
2022-06-19,1096.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,6,2,6,2022,170,19,24,8.0,2.0,3.0,8.0,1.1428571428571428,1.7142857142857142
2022-06-19,1382.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,6,2,6,2022,170,19,24,4.0,2.0,1.0,4.0,1.7142857142857142,1.8571428571428572
2022-06-19,1414.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,6,2,6,2022,170,19,24,3.0,0.0,1.0,3.0,2.142857142857143,2.0714285714285716
2022-06-19,1382.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,121.8,1,0,6,2,6,2022,170,19,24,1.0,0.0,0.0,1.0,2.2857142857142856,2.0
2022-06-19,304.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,6,2,6,2022,170,19,24,0.0,0.0,1.0,0.0,2.2857142857142856,2.0
2022-06-19,1336.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,6,2,6,2022,170,19,24,5.0,0.0,1.0,5.0,3.0,2.0714285714285716
2022-06-19,1096.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,6,2,6,2022,170,19,24,2.0,0.0,0.0,2.0,3.2857142857142856,1.7857142857142858
2022-06-19,1414.0,3460640.0,Seasonal,t Box 344g,1023.0,4.0,42018.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,6,2,6,2022,170,19,24,0.0,0.0,1.0,0.0,2.142857142857143,1.6428571428571428
2022-06-19,1382.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,6,2,6,2022,170,19,24,1.0,0.0,0.0,1.0,1.7142857142857142,1.7142857142857142
2022-06-19,1096.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,6,2,6,2022,170,19,24,1.0,0.0,0.0,1.0,1.4285714285714286,1.7857142857142858
2022-06-19,304.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,6,2,6,2022,170,19,24,2.0,0.0,0.0,2.0,1.5714285714285714,1.9285714285714286
2022-06-19,1414.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,6,2,6,2022,170,19,24,1.0,0.0,0.0,1.0,1.7142857142857142,2.0
2022-06-19,1336.0,39388.0,Seasonal,Crisp 162g,1023.0,8.0,643552.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,6,2,6,2022,170,19,24,0.0,0.0,0.0,0.0,1.0,2.0
2022-06-19,1096.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,6,2,6,2022,170,19,24,8.0,0.0,1.0,8.0,1.8571428571428572,2.5714285714285716
2022-06-19,1382.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,6,2,6,2022,170,19,24,4.0,0.0,0.0,4.0,2.4285714285714284,2.2857142857142856
2022-06-19,304.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,6,2,6,2022,170,19,24,8.0,0.0,0.0,8.0,3.4285714285714284,2.5714285714285716
2022-06-19,1414.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,7.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,6,2,6,2022,170,19,24,8.0,0.0,0.0,8.0,4.428571428571429,2.9285714285714284
2022-06-19,1336.0,2286376.0,Seasonal,sting 288g,1023.0,12.0,422774.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,1,0,6,2,6,2022,170,19,24,8.0,0.0,0.0,8.0,5.285714285714286,3.4285714285714284
2022-06-19,1382.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,6,2,6,2022,170,19,24,3.0,3.0,1.0,3.0,5.571428571428571,3.642857142857143
2022-06-19,304.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,6,2,6,2022,170,19,24,4.0,1.0,0.0,4.0,6.142857142857143,3.5714285714285716
2022-06-19,1414.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,6,2,6,2022,170,19,24,5.0,1.0,3.0,5.0,5.714285714285714,3.7857142857142856
2022-06-19,1336.0,1805768.0,Seasonal, 140g 140g,1023.0,12.0,216742.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,6,2,6,2022,170,19,24,3.0,3.0,2.0,3.0,5.571428571428571,4.0
2022-06-20,1382.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,0,2,6,2022,171,20,25,0.0,1.0,2.0,0.0,4.428571428571429,3.9285714285714284
2022-06-20,1336.0,2861484.0,Seasonal,Chews 170g,1023.0,8.0,319392.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,121.8,0,0,0,2,6,2022,171,20,25,0.0,5.0,0.0,0.0,3.2857142857142856,3.857142857142857
